,usageDateId,meteringPointTypeCode,productionGroup,installedCapacity
808323,2023-12-14,E18,hydro,221501.0
808897,2023-12-15,E18,wind,3750.0
808898,2023-12-15,E18,thermal,6340.0
808899,2023-12-15,E18,hydro,221501.0
808900,2023-12-15,E19,solar,714.0
810394,2023-12-16,E19,solar,714.0
810395,2023-12-16,E18,thermal,6340.0
810396,2023-12-16,E18,hydro,221501.0
810397,2023-12-16,E18,wind,3750.0
811027,2023-12-17,E18,hydro,221501.0
811028,2023-12-17,E18,wind,3750.0
811029,2023-12-17,E18,thermal,6340.0
811030,2023-12-17,E19,solar,714.0
811819,2023-12-18,E19,solar,714.0
811820,2023-12-18,E18,thermal,6340.0
811821,2023-12-18,E18,hydro,221501.0
811822,2023-12-18,E18,wind,3750.0
812737,2023-12-19,E18,thermal,6340.0
812738,2023-12-19,E19,solar,714.0
812739,2023-12-19,E18,hydro,221501.0
812740,2023-12-19,E18,wind,3750.0
813636,2023-12-20,E19,solar,714.0
813637,2023-12-20,E18,wind,3750.0
813638,2023-12-20,E18,hydro,221501.0
813639,2023-12-20,E18,thermal,6340.0
814289,2023-12-21,E18,thermal,6340.0
814290,2023-12-21,E18,wind,3750.0
814291,2023-12-21,E19,solar,714.0
814292,2023-12-21,E18,hydro,221501.0
814748,2023-12-22,E18,wind,3750.0
814749,2023-12-22,E18,thermal,6340.0
814750,2023-12-22,E18,hydro,221501.0
814751,2023-12-22,E19,solar,714.0
815816,2023-12-23,E18,hydro,221501.0
815817,2023-12-23,E18,thermal,6340.0
815818,2023-12-23,E18,wind,3750.0
815819,2023-12-23,E19,solar,714.0
816667,2023-12-24,E18,hydro,221501.0
816668,2023-12-24,E18,thermal,6340.0
816669,2023-12-24,E19,solar,714.0
816670,2023-12-24,E18,wind,3750.0
817267,2023-12-25,E19,solar,714.0
817268,2023-12-25,E18,wind,3750.0
817269,2023-12-25,E18,thermal,6340.0
817270,2023-12-25,E18,hydro,221501.0
818711,2023-12-26,E18,hydro,221501.0
818712,2023-12-26,E18,wind,3750.0
818713,2023-12-26,E19,solar,714.0
818714,2023-12-26,E18,thermal,6340.0
818938,2023-12-27,E18,hydro,221501.0
818939,2023-12-27,E19,solar,714.0
818940,2023-12-27,E18,wind,3750.0
818941,2023-12-27,E18,thermal,6340.0
819877,2023-12-28,E18,thermal,6340.0
819878,2023-12-28,E18,hydro,221501.0
819879,2023-12-28,E18,wind,3750.0
819880,2023-12-28,E19,solar,714.0
820832,2023-12-29,E18,wind,3750.0
820833,2023-12-29,E18,thermal,6340.0
820834,2023-12-29,E19,solar,714.0
820835,2023-12-29,E18,hydro,221501.0
821884,2023-12-30,E18,hydro,221501.0
821885,2023-12-30,E18,thermal,6340.0
821886,2023-12-30,E19,solar,714.0
821887,2023-12-30,E18,wind,3750.0
822863,2023-12-31,E18,wind,3750.0
822864,2023-12-31,E19,solar,714.0
822865,2023-12-31,E18,hydro,221501.0
822866,2023-12-31,E18,thermal,6340.0
823748,2024-01-01,E19,solar,714.0
823749,2024-01-01,E18,thermal,6340.0
823750,2024-01-01,E18,wind,3750.0
823751,2024-01-01,E18,hydro,221501.0
824447,2024-01-02,E18,thermal,6340.0
824448,2024-01-02,E19,solar,714.0
824449,2024-01-02,E18,hydro,221501.0
824450,2024-01-02,E18,wind,3750.0
825070,2024-01-03,E18,hydro,221501.0
825071,2024-01-03,E18,wind,3750.0
825072,2024-01-03,E19,solar,714.0
825073,2024-01-03,E18,thermal,6340.0
826226,2024-01-04,E18,wind,3750.0
826227,2024-01-04,E19,solar,714.0
826228,2024-01-04,E18,thermal,6340.0
826229,2024-01-04,E18,hydro,221501.0
826453,2024-01-05,E18,hydro,221501.0
826454,2024-01-05,E18,wind,3750.0
826455,2024-01-05,E19,solar,714.0
826456,2024-01-05,E18,thermal,6340.0
827521,2024-01-06,E18,wind,3750.0
827522,2024-01-06,E18,thermal,6340.0
827523,2024-01-06,E18,hydro,221501.0
827524,2024-01-06,E19,solar,714.0
828373,2024-01-07,E19,solar,714.0
828374,2024-01-07,E18,hydro,221501.0
828375,2024-01-07,E18,thermal,6340.0
828376,2024-01-07,E18,wind,3750.0
829047,2024-01-08,E18,thermal,6340.0
829048,2024-01-08,E18,hydro,221501.0
829049,2024-01-08,E18,wind,3750.0
829050,2024-01-08,E19,solar,714.0
829897,2024-01-09,E18,thermal,6340.0
829898,2024-01-09,E19,solar,714.0
829899,2024-01-09,E18,hydro,221501.0
829900,2024-01-09,E18,wind,3750.0
830739,2024-01-10,E18,thermal,6340.0
830740,2024-01-10,E19,solar,714.0
830741,2024-01-10,E18,wind,3750.0
830742,2024-01-10,E18,hydro,221501.0
831918,2024-01-11,E18,hydro,221501.0
831919,2024-01-11,E18,wind,3750.0
831920,2024-01-11,E18,thermal,6340.0
831921,2024-01-11,E19,solar,714.0
832327,2024-01-12,E18,hydro,221501.0
832328,2024-01-12,E18,thermal,6340.0
832329,2024-01-12,E19,solar,714.0
832330,2024-01-12,E18,wind,3750.0
833637,2024-01-13,E18,thermal,6340.0
833638,2024-01-13,E18,hydro,221501.0
833639,2024-01-13,E18,wind,3750.0
833640,2024-01-13,E19,solar,714.0
834005,2024-01-14,E18,hydro,221501.0
834006,2024-01-14,E18,thermal,6340.0
834007,2024-01-14,E19,solar,714.0
834008,2024-01-14,E18,wind,3750.0
835089,2024-01-15,E18,wind,3750.0
835090,2024-01-15,E18,hydro,221501.0
835091,2024-01-15,E18,thermal,6340.0
835092,2024-01-15,E19,solar,714.0
836327,2024-01-16,E18,thermal,6340.0
836328,2024-01-16,E18,hydro,221501.0
836329,2024-01-16,E19,solar,714.0
836330,2024-01-16,E18,wind,3750.0
836523,2024-01-17,E19,solar,714.0
836524,2024-01-17,E18,hydro,221501.0
836525,2024-01-17,E18,thermal,6340.0
836526,2024-01-17,E18,wind,3750.0
837675,2024-01-18,E18,thermal,6340.0
837676,2024-01-18,E18,hydro,221501.0
837677,2024-01-18,E19,solar,714.0
837678,2024-01-18,E18,wind,3750.0
838894,2024-01-19,E18,wind,3750.0
838895,2024-01-19,E18,hydro,221501.0
838896,2024-01-19,E18,thermal,6340.0
838897,2024-01-19,E19,solar,714.0
839059,2024-01-20,E18,wind,3750.0
839060,2024-01-20,E19,solar,714.0
839061,2024-01-20,E18,hydro,221501.0
839062,2024-01-20,E18,thermal,6340.0
840560,2024-01-21,E18,hydro,221501.0
840561,2024-01-21,E19,solar,714.0
840562,2024-01-21,E18,wind,3750.0
840563,2024-01-21,E18,thermal,6340.0
841037,2024-01-22,E18,hydro,221501.0
841038,2024-01-22,E18,wind,3750.0
841039,2024-01-22,E19,solar,714.0
841040,2024-01-22,E18,thermal,6340.0
842025,2024-01-23,E18,hydro,221501.0
842026,2024-01-23,E18,wind,3750.0
842027,2024-01-23,E19,solar,714.0
842028,2024-01-23,E18,thermal,6340.0
842537,2024-01-24,E18,thermal,6340.0
842538,2024-01-24,E18,hydro,221501.0
842539,2024-01-24,E18,wind,3750.0
842540,2024-01-24,E19,solar,714.0
843827,2024-01-25,E19,solar,714.0
843828,2024-01-25,E18,wind,3750.0
843829,2024-01-25,E18,hydro,221501.0
843830,2024-01-25,E18,thermal,6340.0
844216,2024-01-26,E18,thermal,6340.0
844217,2024-01-26,E18,wind,3750.0
844218,2024-01-26,E19,solar,714.0
844219,2024-01-26,E18,hydro,221501.0
845520,2024-01-27,E19,solar,714.0
845521,2024-01-27,E18,thermal,6340.0
845522,2024-01-27,E18,wind,3750.0
845523,2024-01-27,E18,hydro,221501.0
846285,2024-01-28,E18,wind,3750.0
846286,2024-01-28,E18,hydro,221501.0
846287,2024-01-28,E19,solar,714.0
846288,2024-01-28,E18,thermal,6340.0
847187,2024-01-29,E18,thermal,6340.0
847188,2024-01-29,E19,solar,714.0
847189,2024-01-29,E18,hydro,221501.0
847190,2024-01-29,E18,wind,3750.0
848090,2024-01-30,E18,wind,3750.0
848091,2024-01-30,E18,hydro,221501.0
848092,2024-01-30,E19,solar,714.0
848093,2024-01-30,E18,thermal,6340.0
848936,2024-01-31,E19,solar,714.0
848937,2024-01-31,E18,wind,3750.0
848938,2024-01-31,E18,hydro,221501.0
848939,2024-01-31,E18,thermal,6340.0
849172,2024-02-01,E18,hydro,221501.0
849173,2024-02-01,E19,solar,714.0
849174,2024-02-01,E18,wind,3750.0
849175,2024-02-01,E18,thermal,6340.0
850368,2024-02-02,E18,thermal,6340.0
850369,2024-02-02,E19,solar,714.0
850370,2024-02-02,E18,hydro,221501.0
850371,2024-02-02,E18,wind,3750.0
851565,2024-02-03,E19,solar,714.0
851566,2024-02-03,E18,wind,3750.0
851567,2024-02-03,E18,thermal,6340.0
851568,2024-02-03,E18,hydro,221501.0
851710,2024-02-04,E18,wind,3750.0
851711,2024-02-04,E18,thermal,6340.0
851712,2024-02-04,E18,hydro,221501.0
851713,2024-02-04,E19,solar,714.0
853020,2024-02-05,E19,solar,714.0
853021,2024-02-05,E18,hydro,221501.0
853022,2024-02-05,E18,thermal,6340.0
853023,2024-02-05,E18,wind,3750.0
853403,2024-02-06,E18,hydro,221501.0
853404,2024-02-06,E19,solar,714.0
853405,2024-02-06,E18,thermal,6340.0
853406,2024-02-06,E18,wind,3750.0
854715,2024-02-07,E18,wind,3750.0
854716,2024-02-07,E18,thermal,6340.0
854717,2024-02-07,E18,hydro,221501.0
854718,2024-02-07,E19,solar,714.0
855092,2024-02-08,E18,wind,3750.0
855093,2024-02-08,E19,solar,714.0
855094,2024-02-08,E18,hydro,221501.0
855095,2024-02-08,E18,thermal,6340.0
856195,2024-02-09,E18,hydro,221501.0
856196,2024-02-09,E19,solar,714.0
856197,2024-02-09,E18,wind,3750.0
856198,2024-02-09,E18,thermal,6340.0
856783,2024-02-10,E18,wind,3750.0
856784,2024-02-10,E18,hydro,221501.0
856785,2024-02-10,E19,solar,714.0
856786,2024-02-10,E18,thermal,6340.0
858276,2024-02-11,E18,thermal,6340.0
858277,2024-02-11,E18,wind,3750.0
858278,2024-02-11,E18,hydro,221501.0
858279,2024-02-11,E19,solar,714.0
858995,2024-02-12,E19,solar,714.0
858996,2024-02-12,E18,hydro,221501.0
858997,2024-02-12,E18,thermal,6340.0
858998,2024-02-12,E18,wind,3750.0
859325,2024-02-13,E18,wind,3750.0
859326,2024-02-13,E18,thermal,6340.0
859327,2024-02-13,E19,solar,714.0
859328,2024-02-13,E18,hydro,221501.0
860448,2024-02-14,E18,hydro,221501.0
860449,2024-02-14,E18,thermal,6340.0
860450,2024-02-14,E18,wind,3750.0
860451,2024-02-14,E19,solar,714.0
861106,2024-02-15,E18,thermal,6340.0
861107,2024-02-15,E18,hydro,221501.0
861108,2024-02-15,E18,wind,3750.0
861109,2024-02-15,E19,solar,714.0
861860,2024-02-16,E18,wind,3750.0
861861,2024-02-16,E18,hydro,221501.0
861862,2024-02-16,E19,solar,714.0
861863,2024-02-16,E18,thermal,6340.0
862715,2024-02-17,E18,wind,3750.0
862716,2024-02-17,E18,hydro,221501.0
862717,2024-02-17,E19,solar,714.0
862718,2024-02-17,E18,thermal,6340.0
863572,2024-02-18,E18,wind,3750.0
863573,2024-02-18,E18,thermal,6340.0
863574,2024-02-18,E18,hydro,221501.0
863575,2024-02-18,E19,solar,714.0
864918,2024-02-19,E18,thermal,6340.0
864919,2024-02-19,E19,solar,714.0
864920,2024-02-19,E18,wind,3750.0
864921,2024-02-19,E18,hydro,221501.0
865683,2024-02-20,E18,wind,3750.0
865684,2024-02-20,E18,hydro,221501.0
865685,2024-02-20,E19,solar,714.0
865686,2024-02-20,E18,thermal,6340.0
866106,2024-02-21,E19,solar,714.0
866107,2024-02-21,E18,thermal,6340.0
866108,2024-02-21,E18,hydro,221501.0
866109,2024-02-21,E18,wind,3750.0
867194,2024-02-22,E18,wind,3750.0
867195,2024-02-22,E18,thermal,6340.0
867196,2024-02-22,E19,solar,714.0
867197,2024-02-22,E18,hydro,221501.0
868064,2024-02-23,E18,wind,3750.0
868065,2024-02-23,E18,thermal,6340.0
868066,2024-02-23,E18,hydro,221501.0
868067,2024-02-23,E19,solar,714.0
869352,2024-02-24,E18,thermal,6340.0
869353,2024-02-24,E19,solar,714.0
869354,2024-02-24,E18,wind,3750.0
869355,2024-02-24,E18,hydro,221501.0
869731,2024-02-25,E18,hydro,221501.0
869732,2024-02-25,E19,solar,714.0
869733,2024-02-25,E18,thermal,6340.0
869734,2024-02-25,E18,wind,3750.0
870817,2024-02-26,E19,solar,714.0
870818,2024-02-26,E18,hydro,221501.0
870819,2024-02-26,E18,thermal,6340.0
870820,2024-02-26,E18,wind,3750.0
871241,2024-02-27,E18,thermal,6340.0
871242,2024-02-27,E18,wind,3750.0
871243,2024-02-27,E19,solar,714.0
871244,2024-02-27,E18,hydro,221501.0
872106,2024-02-28,E18,thermal,6340.0
872107,2024-02-28,E19,solar,714.0
872108,2024-02-28,E18,hydro,221501.0
872109,2024-02-28,E18,wind,3750.0
873344,2024-02-29,E19,solar,706.0
873345,2024-02-29,E18,wind,3750.0
873346,2024-02-29,E18,thermal,6340.0
873347,2024-02-29,E18,hydro,221501.0
873832,2024-03-01,E18,thermal,6340.0
873833,2024-03-01,E19,solar,706.0
873834,2024-03-01,E18,wind,3750.0
873835,2024-03-01,E18,hydro,221501.0
874570,2024-03-02,E19,solar,706.0
874571,2024-03-02,E18,thermal,6340.0
874572,2024-03-02,E18,wind,3750.0
874573,2024-03-02,E18,hydro,221501.0
875762,2024-03-03,E18,thermal,6340.0
875763,2024-03-03,E18,hydro,221501.0
875764,2024-03-03,E18,wind,3750.0
875765,2024-03-03,E19,solar,706.0
876274,2024-03-04,E18,wind,3750.0
876275,2024-03-04,E18,hydro,221501.0
876276,2024-03-04,E19,solar,706.0
876277,2024-03-04,E18,thermal,6340.0
877129,2024-03-05,E18,hydro,221501.0
877130,2024-03-05,E18,wind,3750.0
877131,2024-03-05,E19,solar,706.0
877132,2024-03-05,E18,thermal,6340.0
878228,2024-03-06,E18,hydro,221501.0
878229,2024-03-06,E18,wind,3750.0
878230,2024-03-06,E19,solar,706.0
878231,2024-03-06,E18,thermal,6340.0
879266,2024-03-07,E19,solar,706.0
879267,2024-03-07,E18,thermal,6340.0
879268,2024-03-07,E18,wind,3750.0
879269,2024-03-07,E18,hydro,221501.0
879984,2024-03-08,E18,thermal,6340.0
879985,2024-03-08,E19,solar,714.0
879986,2024-03-08,E18,wind,3750.0
879987,2024-03-08,E18,hydro,221501.0
880514,2024-03-09,E18,wind,3750.0
880515,2024-03-09,E19,solar,714.0
880516,2024-03-09,E18,hydro,221501.0
880517,2024-03-09,E18,thermal,6340.0
881692,2024-03-10,E18,thermal,6340.0
881693,2024-03-10,E18,hydro,221501.0
881694,2024-03-10,E18,wind,3750.0
881695,2024-03-10,E19,solar,714.0
882222,2024-03-11,E18,wind,3750.0
882223,2024-03-11,E18,hydro,221501.0
882224,2024-03-11,E19,solar,714.0
882225,2024-03-11,E18,thermal,6340.0
883531,2024-03-12,E18,wind,3750.0
883532,2024-03-12,E18,hydro,221501.0
883533,2024-03-12,E19,solar,714.0
883534,2024-03-12,E18,thermal,6340.0
884517,2024-03-13,E18,hydro,221501.0
884518,2024-03-13,E18,thermal,6340.0
884519,2024-03-13,E18,wind,3750.0
884520,2024-03-13,E19,solar,714.0
885429,2024-03-14,E18,thermal,6340.0
885430,2024-03-14,E19,solar,714.0
885431,2024-03-14,E18,wind,3750.0
885432,2024-03-14,E18,hydro,221501.0
885895,2024-03-15,E19,solar,714.0
885896,2024-03-15,E18,wind,3750.0
885897,2024-03-15,E18,thermal,6340.0
885898,2024-03-15,E18,hydro,221501.0
886742,2024-03-16,E18,hydro,221501.0
886743,2024-03-16,E18,wind,3750.0
886744,2024-03-16,E18,thermal,6340.0
886745,2024-03-16,E19,solar,714.0
887757,2024-03-17,E18,hydro,221501.0
887758,2024-03-17,E19,solar,714.0
887759,2024-03-17,E18,thermal,6340.0
887760,2024-03-17,E18,wind,3750.0
888771,2024-03-18,E18,wind,3750.0
888772,2024-03-18,E18,thermal,6340.0
888773,2024-03-18,E19,solar,714.0
888774,2024-03-18,E18,hydro,221501.0
889010,2024-03-19,E18,wind,3750.0
889011,2024-03-19,E18,hydro,221501.0
889012,2024-03-19,E19,solar,714.0
889013,2024-03-19,E18,thermal,6340.0
890540,2024-03-20,E18,wind,3750.0
890541,2024-03-20,E18,hydro,221501.0
890542,2024-03-20,E18,thermal,6340.0
890543,2024-03-20,E19,solar,714.0
890788,2024-03-21,E18,thermal,6340.0
890789,2024-03-21,E19,solar,714.0
890790,2024-03-21,E18,hydro,221501.0
890791,2024-03-21,E18,wind,3750.0
891844,2024-03-22,E19,solar,714.0
891845,2024-03-22,E18,hydro,221501.0
891846,2024-03-22,E18,wind,3750.0
891847,2024-03-22,E18,thermal,6340.0
892414,2024-03-23,E18,wind,3750.0
892415,2024-03-23,E19,solar,714.0
892416,2024-03-23,E18,thermal,6340.0
892417,2024-03-23,E18,hydro,221501.0
893528,2024-03-24,E18,hydro,221501.0
893529,2024-03-24,E18,wind,3750.0
893530,2024-03-24,E19,solar,714.0
893531,2024-03-24,E18,thermal,6340.0
894128,2024-03-25,E18,wind,3750.0
894129,2024-03-25,E18,thermal,6340.0
894130,2024-03-25,E19,solar,714.0
894131,2024-03-25,E18,hydro,221501.0
895444,2024-03-26,E19,solar,814.0
895445,2024-03-26,E18,wind,3750.0
895446,2024-03-26,E18,hydro,221501.0
895447,2024-03-26,E18,thermal,6340.0
896081,2024-03-27,E18,wind,3750.0
896082,2024-03-27,E18,thermal,6340.0
896083,2024-03-27,E18,hydro,221501.0
896084,2024-03-27,E19,solar,814.0
896666,2024-03-28,E18,hydro,221501.0
896667,2024-03-28,E18,wind,3750.0
896668,2024-03-28,E19,solar,814.0
896669,2024-03-28,E18,thermal,6340.0
897526,2024-03-29,E18,hydro,221501.0
897527,2024-03-29,E18,thermal,6340.0
897528,2024-03-29,E19,solar,814.0
897529,2024-03-29,E18,wind,3750.0
898370,2024-03-30,E18,wind,3750.0
898371,2024-03-30,E19,solar,814.0
898372,2024-03-30,E18,thermal,6340.0
898373,2024-03-30,E18,hydro,221501.0
899697,2024-03-31,E19,solar,814.0
899698,2024-03-31,E18,wind,3750.0
899699,2024-03-31,E18,thermal,6340.0
899700,2024-03-31,E18,hydro,221501.0
900427,2024-04-01,E18,thermal,6340.0
900428,2024-04-01,E19,solar,814.0
900429,2024-04-01,E18,wind,3750.0
900430,2024-04-01,E18,hydro,221501.0
900934,2024-04-02,E18,wind,3750.0
900935,2024-04-02,E18,hydro,221501.0
900936,2024-04-02,E19,solar,814.0
900937,2024-04-02,E18,thermal,6340.0
901788,2024-04-03,E18,wind,3750.0
901789,2024-04-03,E18,hydro,221501.0
901790,2024-04-03,E19,solar,814.0
901791,2024-04-03,E18,thermal,6340.0
902635,2024-04-04,E19,solar,814.0
902636,2024-04-04,E18,hydro,221501.0
902637,2024-04-04,E18,wind,3750.0
902638,2024-04-04,E18,thermal,6340.0
904159,2024-04-05,E19,solar,814.0
904160,2024-04-05,E18,wind,3750.0
904161,2024-04-05,E18,hydro,221501.0
904162,2024-04-05,E18,thermal,6340.0
904335,2024-04-06,E18,wind,3750.0
904336,2024-04-06,E18,thermal,6340.0
904337,2024-04-06,E19,solar,814.0
904338,2024-04-06,E18,hydro,221501.0
905276,2024-04-07,E18,thermal,6340.0
905277,2024-04-07,E18,wind,3750.0
905278,2024-04-07,E19,solar,814.0
905279,2024-04-07,E18,hydro,221501.0
906665,2024-04-08,E18,hydro,221501.0
906666,2024-04-08,E18,thermal,6340.0
906667,2024-04-08,E19,solar,830.0
906668,2024-04-08,E18,wind,3750.0
907223,2024-04-09,E19,solar,830.0
907224,2024-04-09,E18,thermal,6340.0
907225,2024-04-09,E18,wind,3750.0
907226,2024-04-09,E18,hydro,221501.0
907744,2024-04-10,E19,solar,830.0
907745,2024-04-10,E18,wind,3750.0
907746,2024-04-10,E18,thermal,6340.0
907747,2024-04-10,E18,hydro,221501.0
908610,2024-04-11,E18,wind,3750.0
908611,2024-04-11,E18,thermal,6340.0
908612,2024-04-11,E18,hydro,221501.0
908613,2024-04-11,E19,solar,830.0
909696,2024-04-12,E18,wind,3750.0
909697,2024-04-12,E18,thermal,6340.0
909698,2024-04-12,E18,hydro,221501.0
909699,2024-04-12,E19,solar,830.0
910625,2024-04-13,E18,thermal,6340.0
910626,2024-04-13,E19,solar,830.0
910627,2024-04-13,E18,hydro,221501.0
910628,2024-04-13,E18,wind,3750.0
911422,2024-04-14,E19,solar,830.0
911423,2024-04-14,E18,thermal,6340.0
911424,2024-04-14,E18,hydro,221501.0
911425,2024-04-14,E18,wind,3750.0
912276,2024-04-15,E19,solar,830.0
912277,2024-04-15,E18,hydro,221501.0
912278,2024-04-15,E18,wind,3750.0
912279,2024-04-15,E18,thermal,6340.0
912853,2024-04-16,E18,hydro,221501.0
912854,2024-04-16,E18,wind,3750.0
912855,2024-04-16,E18,thermal,6340.0
912856,2024-04-16,E19,solar,830.0
913697,2024-04-17,E18,wind,3750.0
913698,2024-04-17,E18,thermal,6340.0
913699,2024-04-17,E18,hydro,221501.0
913700,2024-04-17,E19,solar,830.0
914944,2024-04-18,E18,thermal,6340.0
914945,2024-04-18,E18,hydro,221501.0
914946,2024-04-18,E19,solar,830.0
914947,2024-04-18,E18,wind,3750.0
915661,2024-04-19,E18,wind,3750.0
915662,2024-04-19,E18,hydro,221501.0
915663,2024-04-19,E19,solar,830.0
915664,2024-04-19,E18,thermal,6340.0
916717,2024-04-20,E18,wind,3750.0
916718,2024-04-20,E19,solar,830.0
916719,2024-04-20,E18,thermal,6340.0
916720,2024-04-20,E18,hydro,221501.0
917105,2024-04-21,E18,hydro,221501.0
917106,2024-04-21,E18,wind,3750.0
917107,2024-04-21,E18,thermal,6340.0
917108,2024-04-21,E19,solar,830.0
918265,2024-04-22,E18,wind,3750.0
918266,2024-04-22,E18,hydro,221501.0
918267,2024-04-22,E18,thermal,6340.0
918268,2024-04-22,E19,solar,833.0
919065,2024-04-23,E18,wind,3750.0
919066,2024-04-23,E19,solar,833.0
919067,2024-04-23,E18,thermal,6340.0
919068,2024-04-23,E18,hydro,221501.0
920119,2024-04-24,E19,solar,833.0
920120,2024-04-24,E18,hydro,221501.0
920121,2024-04-24,E18,thermal,6340.0
920122,2024-04-24,E18,wind,3750.0
920627,2024-04-25,E18,thermal,6340.0
920628,2024-04-25,E18,hydro,221501.0
920629,2024-04-25,E18,wind,3750.0
920630,2024-04-25,E19,solar,833.0
921986,2024-04-26,E19,solar,833.0
921987,2024-04-26,E18,wind,3750.0
921988,2024-04-26,E18,hydro,221501.0
921989,2024-04-26,E18,thermal,6340.0
922980,2024-04-27,E18,wind,3750.0
922981,2024-04-27,E18,thermal,6340.0
922982,2024-04-27,E19,solar,833.0
922983,2024-04-27,E18,hydro,221501.0
923666,2024-04-28,E18,hydro,221501.0
923667,2024-04-28,E18,thermal,6340.0
923668,2024-04-28,E18,wind,3750.0
923669,2024-04-28,E19,solar,833.0
924617,2024-04-29,E19,solar,833.0
924618,2024-04-29,E18,thermal,6340.0
924619,2024-04-29,E18,wind,3750.0
924620,2024-04-29,E18,hydro,221501.0
924771,2024-04-30,E19,solar,833.0
924772,2024-04-30,E18,hydro,221501.0
924773,2024-04-30,E18,wind,3750.0
924774,2024-04-30,E18,thermal,6340.0
926204,2024-05-01,E19,solar,833.0
926205,2024-05-01,E18,thermal,6340.0
926206,2024-05-01,E18,hydro,221501.0
926207,2024-05-01,E18,wind,3750.0
926544,2024-05-02,E18,thermal,6340.0
926545,2024-05-02,E18,hydro,221501.0
926546,2024-05-02,E19,solar,833.0
926547,2024-05-02,E18,wind,3750.0
927547,2024-05-03,E18,hydro,221501.0
927548,2024-05-03,E18,wind,3750.0
927549,2024-05-03,E18,thermal,6340.0
927550,2024-05-03,E19,solar,833.0
928632,2024-05-04,E18,hydro,221501.0
928633,2024-05-04,E18,thermal,6340.0
928634,2024-05-04,E19,solar,833.0
928635,2024-05-04,E18,wind,3750.0
929015,2024-05-05,E19,solar,833.0
929016,2024-05-05,E18,hydro,221501.0
929017,2024-05-05,E18,thermal,6340.0
929018,2024-05-05,E18,wind,3750.0
930156,2024-05-06,E18,hydro,221501.0
930157,2024-05-06,E18,wind,3750.0
930158,2024-05-06,E19,solar,833.0
930159,2024-05-06,E18,thermal,6340.0
